X,Y,OBJECTID,SCE_GEO,SCE_SEM,DATE,NOM,PCODE,ID_TYPE,POPULATION,LONGITUDE,LATITUDE,ORIGINE,TYPE,ID,Carrieres,icon_url
12.0642936737938,3.85839617488105,19089,,,,Meyo,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19089",,./0.png
12.0525378911344,3.8598016596985,19090,,,,Akonawoa,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19090",,./0.png
12.0362946493161,3.8713702840773,19091,,,,Ekinguili,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19091",,./0.png
12.0752498008348,3.8020190096451,19092,,,,Messa,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19092",,./0.png
12.0835618028212,3.80759263992999,19093,,,,Ngombo,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19093",,./0.png
12.0461245848002,3.79439884586965,19094,,,,Mekak,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19094",,./0.png
12.0219604971439,3.86869558660717,19096,,,,Bifembe,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19096",,./0.png
12.0869561226554,3.70096436112609,19101,,,,Mekwok,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19101",,./0.png
12.1098492442008,3.69512927670438,19102,,,,Ngat,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19102",,./0.png
12.1443713908985,3.73831761238648,19103,,,,Komban,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19103",,./0.png
12.1692526289582,3.74065063500999,19104,,,,Mba,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19104",,./0.png
12.1114636479554,3.68255408081238,19105,,,,Nkoambang,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19105",,./0.png
12.1780316120094,3.66626647491091,19111,,,,Engongo,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19111",,./0.png
12.1834847319955,3.63111534208027,19112,,,,Keo,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19112",,./0.png
12.1523187743395,3.64091688995788,19113,,,,Evandi,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19113",,./0.png
12.1866520416501,3.67441285378071,19114,,,,Lala,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19114",,./0.png
12.1568566897369,3.68845103454549,19115,,,,Ayene,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19115",,./0.png
12.1481375607795,3.69514519576959,19116,,,,Nyassamba,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19116",,./0.png
12.1874844843946,3.73846427946716,19117,,,,Koete,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19117",,./0.png
